,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Road_Type,Speed_limit,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area,Longitude,Latitude
1784,3,1,1,30/01/2018,3,05:50,6,20,7,1,1,0,1,-0.105753,51.422874
1785,3,1,1,30/01/2018,3,15:58,3,30,1,1,1,0,1,-0.194169,51.500618
1786,3,1,1,30/01/2018,3,16:30,6,30,1,1,1,0,1,-0.179522,51.459565
1787,3,2,1,17/03/2018,7,21:24,2,20,4,1,1,0,1,-0.194731,51.457192
1788,3,2,1,30/01/2018,3,15:25,9,20,1,1,1,0,1,-0.196573,51.446969
1789,3,2,2,29/01/2018,2,15:30,1,30,1,1,1,0,1,-0.086158,51.616258
1790,3,2,1,30/01/2018,3,17:11,3,40,4,1,1,0,1,-0.169027,51.444833
1791,2,2,1,30/01/2018,3,14:00,6,20,1,1,1,0,1,0.03215,51.512741
1792,3,1,1,29/01/2018,2,18:41,9,20,4,1,1,-1,1,-0.095327,51.50409
1793,3,2,1,30/01/2018,3,14:55,6,30,1,1,1,0,1,-0.194501,51.371757
1794,3,2,1,30/01/2018,3,08:55,2,20,1,1,1,0,1,-0.07375,51.516867
1795,3,1,1,30/01/2018,3,16:30,7,20,1,1,1,0,1,-0.02602,51.570659
1796,3,2,1,30/01/2018,3,17:33,6,30,4,1,1,0,1,-0.200838,51.378689
1797,3,2,2,30/01/2018,3,15:30,7,30,1,1,1,0,1,-0.278552,51.540105
1798,3,2,1,30/01/2018,3,14:40,6,30,1,1,1,0,1,-0.090113,51.4737
1799,3,2,1,29/01/2018,2,19:42,3,40,4,1,1,0,1,-0.255862,51.552719
1800,3,2,1,30/01/2018,3,17:00,6,20,1,1,1,0,1,-0.110964,51.460459
1801,3,2,2,30/01/2018,3,20:50,1,20,4,1,1,0,1,-0.041641,51.532882
1802,2,1,1,30/01/2018,3,18:08,6,30,4,1,1,0,1,-0.295842,51.571381
1803,3,2,1,30/01/2018,3,18:00,1,20,4,1,1,0,1,-0.091657,51.581547
1804,3,2,1,30/01/2018,3,17:45,6,20,4,1,1,0,1,-0.110815,51.568549
1805,3,2,1,30/01/2018,3,19:20,3,40,4,1,1,0,1,-0.114248,51.345764
1806,3,1,2,26/01/2018,6,18:00,6,20,4,1,1,0,1,-0.173493,51.36172
1807,2,1,1,30/01/2018,3,19:35,6,30,4,1,1,0,1,-0.105614,51.387981
1808,3,2,2,30/01/2018,3,21:25,1,40,4,2,2,0,1,-0.357601,51.611468
1809,3,1,1,30/01/2018,3,19:00,6,30,7,1,1,0,1,0.042038,51.508253
1810,3,2,1,30/01/2018,3,18:52,6,30,4,1,1,0,2,0.035013,51.50262
1811,2,1,1,30/01/2018,3,21:50,6,20,4,2,2,6,1,-0.237317,51.50631
1812,3,2,1,30/01/2018,3,17:40,6,40,4,1,1,0,1,-0.109802,51.613854
1813,3,2,1,30/01/2018,3,17:20,6,30,4,1,1,0,1,-0.181102,51.437917
1814,3,2,1,30/01/2018,3,22:19,6,20,4,2,2,0,1,-0.130763,51.564192
1815,3,1,1,31/01/2018,4,12:30,3,30,4,1,2,0,1,-0.272578,51.507464
1816,3,2,1,31/01/2018,4,01:24,1,40,4,1,3,0,1,-0.252315,51.4872
1817,3,5,1,31/01/2018,4,03:09,2,20,4,1,1,0,1,-0.083436,51.58483
1818,3,1,1,31/01/2018,4,23:37,6,20,4,1,2,0,1,-0.009098,51.508773
1819,3,3,1,31/01/2018,4,02:46,7,30,4,2,2,0,1,-0.255565,51.620787
1820,2,2,1,30/01/2018,3,07:20,6,20,1,1,1,0,1,-0.176931,51.488481
1821,3,2,1,30/01/2018,3,11:54,6,20,1,1,1,0,1,-0.12798,51.459743
1822,2,1,1,13/01/2018,7,21:00,6,30,4,1,1,0,1,-0.206518,51.420862
1823,3,1,1,18/01/2018,5,15:30,9,30,7,9,-1,-1,1,-0.075524,51.526069
1824,3,2,1,30/01/2018,3,12:15,6,30,1,1,1,0,1,-0.132597,51.36773
1825,3,2,1,27/01/2018,7,18:10,6,30,4,1,2,0,1,-0.027127,51.475085
1826,3,2,1,31/01/2018,4,07:07,6,30,5,2,2,0,1,-0.142324,51.507092
1827,3,2,1,31/01/2018,4,07:20,6,30,4,2,2,0,1,-0.162107,51.434383
1828,3,2,1,18/01/2018,5,19:58,6,30,4,1,1,-1,1,-0.304205,51.587059
1829,2,2,1,30/01/2018,3,20:15,3,30,4,2,2,0,1,-0.039515,51.585723
1830,3,2,1,31/01/2018,4,07:33,6,20,1,2,2,0,1,-0.131094,51.464558
1831,3,2,1,24/01/2018,4,18:10,2,20,4,1,2,0,1,0.032058,51.543049
1832,3,2,2,31/01/2018,4,08:20,6,30,1,1,1,0,1,-0.140158,51.411555
1833,3,1,1,31/01/2018,4,09:39,6,30,1,2,2,6,1,0.092813,51.487304
1834,3,2,1,24/01/2018,4,13:30,6,30,1,2,2,0,1,-0.018236,51.616929
1835,3,3,1,31/01/2018,4,06:07,3,50,4,2,2,0,1,0.098145,51.418322
1836,3,2,1,30/01/2018,3,08:20,9,30,1,1,1,0,1,-0.021676,51.527781
1837,3,1,1,31/01/2018,4,08:08,3,30,1,2,2,0,1,-0.076537,51.652431
1838,3,1,1,10/01/2018,4,12:05,9,20,1,9,-1,-1,1,-0.315215,51.582091
1839,3,2,1,20/01/2018,7,16:45,6,20,4,2,2,0,1,0.176811,51.523995
1840,3,2,1,31/01/2018,4,10:59,3,30,1,1,1,0,1,-0.045881,51.662715
1841,3,2,1,31/01/2018,4,10:15,3,30,1,2,2,0,1,0.02632,51.459335
1842,3,2,1,07/01/2018,1,15:15,9,30,1,1,1,0,1,-0.226155,51.541393
1843,3,2,2,31/01/2018,4,09:09,6,30,1,1,1,0,1,-0.228091,51.42092
1844,3,2,1,30/01/2018,3,20:43,6,30,7,1,2,0,1,-0.133739,51.463252
1845,3,2,1,31/01/2018,4,11:26,6,30,1,1,2,0,1,0.06357,51.573344
1846,3,1,1,31/01/2018,4,10:45,6,30,1,2,2,0,1,-0.163067,51.464254
1847,3,2,1,31/01/2018,4,12:40,6,30,1,1,2,0,1,0.023309,51.553902
1848,3,1,1,29/01/2018,2,17:55,9,30,4,1,-1,0,1,0.009246,51.516284
1849,3,2,1,28/01/2018,1,12:15,6,30,1,1,1,0,1,-0.291741,51.468986
1850,3,2,1,31/01/2018,4,07:55,3,50,1,2,2,0,1,0.008563,51.569533
1851,3,2,1,31/01/2018,4,08:40,6,30,1,2,2,0,1,-0.215209,51.526299
1852,3,2,1,26/01/2018,6,19:50,6,40,7,1,1,0,1,-0.030104,51.613082
1853,3,2,1,31/01/2018,4,10:35,6,30,1,2,2,0,1,-0.065768,51.514757
1854,3,2,1,31/01/2018,4,08:00,6,30,1,2,2,0,1,-0.205729,51.422649
1855,3,1,1,30/01/2018,3,17:10,2,30,4,1,1,0,1,-0.158414,51.519037
1856,3,2,2,31/01/2018,4,12:20,6,30,1,2,2,0,1,0.19067,51.551435
1857,3,2,1,31/01/2018,4,14:33,6,30,1,2,2,0,1,-0.147358,51.624435
1858,3,2,1,31/01/2018,4,11:45,7,30,1,1,2,0,1,0.191726,51.576416
1859,3,2,2,16/01/2018,3,15:15,9,30,1,1,1,-1,1,-0.036159,51.4827
1860,3,1,1,31/01/2018,4,12:58,3,20,1,1,2,0,1,-0.060551,51.518808
1861,3,2,1,31/01/2018,4,15:00,1,40,1,1,1,0,1,-0.293586,51.531422
1862,3,1,1,25/01/2018,5,08:15,6,30,1,1,1,-1,1,-0.09199,51.597739
1863,3,2,1,31/01/2018,4,08:30,6,20,1,1,1,0,1,-0.207103,51.538136
1864,3,1,1,31/01/2018,4,13:48,6,30,1,1,1,0,1,-0.122999,51.560022
1865,3,2,1,31/01/2018,4,07:45,6,30,1,2,2,0,1,0.052446,51.390265
1866,3,2,1,23/01/2018,3,12:10,6,30,1,1,-1,0,1,0.029141,51.526103
1867,3,2,1,30/01/2018,3,17:55,6,20,4,8,1,0,1,-0.374557,51.456046
1868,3,1,4,28/01/2018,1,13:10,6,30,1,9,1,-1,1,-0.156595,51.606865
1869,3,2,1,31/01/2018,4,15:22,9,20,1,1,2,0,1,-0.042922,51.513119
1870,3,2,1,31/01/2018,4,16:20,6,30,1,1,1,0,2,-0.24303,51.485173
1871,3,1,1,31/01/2018,4,17:10,6,30,4,1,1,0,1,-0.104936,51.400919
1872,3,2,1,28/01/2018,1,13:50,9,30,1,1,1,0,1,-0.406633,51.498031
1873,3,3,1,31/01/2018,4,16:25,6,30,1,1,2,0,1,-0.011643,51.463582
1874,3,2,1,31/01/2018,4,17:13,9,20,4,1,1,0,1,-0.018731,51.582317
1875,3,2,1,30/01/2018,3,19:00,6,30,4,8,1,0,1,-0.082019,51.597936
1876,3,1,1,31/01/2018,4,08:00,6,20,1,1,2,0,1,-0.202456,51.418102
1877,3,1,1,31/01/2018,4,16:45,2,30,4,1,1,0,1,0.029253,51.525382
1878,3,2,2,31/01/2018,4,14:50,6,30,1,1,1,0,1,-0.06418,51.514821
1879,3,4,1,26/01/2018,6,21:35,6,30,7,1,1,0,1,-0.193358,51.630277
1880,3,2,1,31/01/2018,4,16:42,1,30,1,1,1,0,2,0.189432,51.519623
1881,3,1,1,31/01/2018,4,17:22,2,30,4,1,1,0,1,-0.132808,51.507211
1882,3,1,1,30/01/2018,3,11:05,3,30,1,9,-1,0,1,-0.17925,51.495351
1883,3,1,1,31/01/2018,4,18:20,3,30,4,1,1,0,1,-0.26269,51.399856
1884,3,2,1,31/01/2018,4,17:49,3,30,4,1,1,0,1,-0.161839,51.516303
1885,3,2,1,31/01/2018,4,10:45,1,30,1,2,2,0,1,-0.391019,51.536395
1886,3,2,1,31/01/2018,4,19:10,6,30,4,1,1,0,1,0.097945,51.486133
1887,3,1,1,31/01/2018,4,16:05,6,30,1,1,1,0,1,-0.002415,51.621966
1888,3,2,1,31/01/2018,4,18:16,6,20,4,1,1,0,1,-0.046614,51.548072
1889,2,1,2,31/01/2018,4,17:10,3,30,4,1,1,0,1,-0.044697,51.522142
1890,3,3,1,31/01/2018,4,20:30,6,20,4,8,1,0,1,-0.044761,51.446603
1891,3,2,1,31/01/2018,4,17:10,3,30,4,1,1,0,1,-0.27515,51.408763
1892,3,1,1,31/01/2018,4,19:50,1,30,4,1,1,0,1,-0.098324,51.383546
1893,3,2,2,31/01/2018,4,21:50,6,30,4,1,1,0,1,-0.4147,51.498051
1894,3,2,1,31/01/2018,4,18:42,6,30,4,1,1,0,1,-0.045568,51.612891
1895,3,2,1,31/01/2018,4,23:03,9,30,7,8,1,0,1,-0.480218,51.52068
1896,3,2,1,31/01/2018,4,22:35,7,30,4,1,1,0,1,-0.177997,51.519522
1897,3,2,2,31/01/2018,4,21:14,3,30,4,1,1,0,1,-0.121793,51.620791
1898,3,2,1,31/01/2018,4,22:20,2,30,4,1,1,0,1,-0.138427,51.461258
1899,2,2,1,31/01/2018,4,21:28,6,30,4,1,1,0,1,-0.362194,51.592199
1900,3,2,2,31/01/2018,4,07:32,7,30,5,5,2,0,1,0.131626,51.550454
1901,3,1,1,01/02/2018,5,00:20,3,20,4,1,1,0,1,-0.068864,51.516517
1902,3,2,1,31/01/2018,4,23:00,6,20,4,1,1,0,1,-0.13361,51.529885
1903,3,2,1,01/02/2018,5,06:37,6,30,4,1,1,0,1,-0.300943,51.415075
1904,3,2,1,01/02/2018,5,06:30,6,30,1,1,1,0,1,0.153597,51.43836
1905,3,2,1,31/01/2018,4,17:38,6,30,7,1,1,-1,1,-0.12242,51.535552
1906,3,2,1,31/01/2018,4,12:50,6,30,1,1,2,0,1,-0.150646,51.361901
1907,2,2,2,01/02/2018,5,07:48,2,20,1,1,1,0,1,-0.110503,51.562159
1908,3,2,1,02/01/2018,3,22:50,6,30,4,9,-1,0,1,-0.042286,51.51113
1909,3,2,1,29/01/2018,2,09:00,6,30,1,1,1,0,1,-0.448903,51.551473
1910,3,1,1,24/01/2018,4,06:20,6,30,4,9,-1,-1,1,-0.271004,51.507171
1911,3,2,2,08/01/2018,2,13:00,9,30,1,9,-1,-1,1,-0.049106,51.628058
1912,3,2,1,01/02/2018,5,08:00,6,30,1,1,1,0,1,-0.364068,51.548072
1913,2,2,1,31/01/2018,4,19:02,1,30,4,1,1,0,1,-0.32111,51.567069
1914,2,2,1,01/02/2018,5,08:45,6,20,1,1,1,0,1,-0.128416,51.442034
1915,3,2,1,01/02/2018,5,08:30,6,20,1,1,1,0,1,-0.129385,51.4782
1916,3,1,1,31/01/2018,4,18:30,6,20,4,1,1,0,1,-0.055197,51.522676
1917,2,2,1,24/01/2018,4,16:15,6,20,1,2,2,0,1,-0.008836,51.574236
1918,2,1,1,01/02/2018,5,10:33,2,20,1,1,1,0,1,0.183429,51.574952
1919,3,2,1,01/02/2018,5,08:55,3,30,1,1,1,0,1,-0.143224,51.523923
1920,3,1,1,01/02/2018,5,09:25,6,30,1,1,1,0,1,-0.244628,51.394731
1921,3,2,1,10/01/2018,4,17:31,1,20,1,1,1,-1,1,0.078195,51.558607
1922,3,2,1,31/01/2018,4,06:50,6,20,4,2,2,0,1,-0.101761,51.536479
1923,3,2,1,01/02/2018,5,07:14,3,30,1,1,1,0,1,-0.078177,51.442479
1924,3,2,1,01/02/2018,5,09:00,6,30,1,1,1,0,1,-0.255684,51.398853
1925,2,1,1,01/02/2018,5,09:57,3,30,1,1,1,0,1,-0.162068,51.521342
1926,2,2,1,01/02/2018,5,07:09,6,30,1,1,1,0,1,-0.116066,51.48689
1927,3,1,1,05/01/2018,6,07:55,6,30,1,1,1,0,1,-0.294351,51.580351
1928,3,1,1,01/02/2018,5,08:47,3,30,1,1,1,0,1,-0.129769,51.422991
1929,3,1,2,01/02/2018,5,09:08,6,30,1,1,1,0,1,-0.103707,51.590286
1930,3,2,1,01/02/2018,5,08:30,6,20,1,1,1,0,1,-0.112402,51.42559
1931,2,2,1,01/02/2018,5,07:52,6,30,1,1,1,0,1,-0.040864,51.416591
1932,3,2,1,01/02/2018,5,10:17,9,40,1,8,1,-1,1,-0.1673,51.487971
1933,3,2,1,01/02/2018,5,13:18,6,30,1,1,1,0,1,-0.112807,51.572717
1934,3,2,1,01/02/2018,5,10:00,1,30,1,1,1,0,1,0.06276,51.488466
1935,3,2,1,01/02/2018,5,11:57,6,30,1,1,1,0,1,-0.183755,51.490745
1936,2,1,1,01/02/2018,5,12:24,6,30,1,1,1,0,1,-0.259493,51.465095
1937,3,2,1,01/02/2018,5,13:03,3,30,1,1,1,0,1,-0.044773,51.510273
1938,3,2,1,11/01/2018,5,14:20,9,30,1,9,-1,-1,1,-0.197591,51.523422
1939,3,1,1,01/02/2018,5,12:24,2,30,1,1,1,0,1,-0.130135,51.509147
1940,3,2,1,01/02/2018,5,11:15,1,30,1,1,1,2,2,0.044235,51.57665
1941,3,2,1,01/02/2018,5,12:15,6,30,1,1,1,0,1,-0.141189,51.513729
1942,3,2,1,01/02/2018,5,13:30,1,30,1,1,1,0,1,-0.157984,51.404552
1943,2,2,1,01/02/2018,5,14:00,6,30,1,1,1,0,1,-0.196005,51.417553
1944,3,2,1,01/01/2018,2,18:32,6,30,4,9,-1,0,1,0.087426,51.400888
1945,2,2,1,01/02/2018,5,07:47,6,30,1,1,1,0,1,-0.281535,51.541317
1946,3,2,1,01/02/2018,5,11:48,6,30,1,1,1,0,1,-0.203684,51.533407
1947,2,1,1,01/02/2018,5,12:00,6,30,1,1,1,0,1,-0.070572,51.414656
1948,3,1,1,01/02/2018,5,15:24,1,20,1,1,1,0,1,-0.357972,51.452937
1949,3,1,1,25/01/2018,5,17:10,9,30,1,9,-1,-1,1,-0.19258,51.537104
1950,3,2,1,01/02/2018,5,15:48,6,30,1,1,1,0,1,0.075248,51.490673
1951,3,1,1,01/02/2018,5,09:18,6,20,1,1,1,0,1,-0.206417,51.489565
1952,3,2,1,01/02/2018,5,09:15,2,30,1,1,1,0,1,-0.202343,51.494269
1953,3,2,2,01/02/2018,5,17:15,6,30,4,1,1,0,1,-0.230329,51.534172
1954,3,1,1,01/02/2018,5,16:52,6,30,4,1,1,0,1,0.031398,51.479661
1955,3,2,1,01/02/2018,5,15:15,1,20,1,1,1,0,1,-0.091513,51.581545
1956,3,2,2,01/02/2018,5,16:15,6,20,4,1,2,0,1,-0.074436,51.558694
1957,3,2,1,01/02/2018,5,14:15,3,30,1,1,1,0,1,-0.129511,51.422267
1958,3,2,1,01/02/2018,5,15:24,6,30,1,1,1,0,1,-0.13426,51.510472
1959,3,2,1,31/01/2018,4,08:55,6,30,1,1,1,0,1,-0.050397,51.523675
1960,3,1,1,31/01/2018,4,19:00,7,20,4,1,1,0,1,-0.27145,51.544856
1961,3,2,1,01/02/2018,5,20:00,6,30,4,1,1,0,1,-0.190343,51.426189
1962,3,1,1,01/02/2018,5,16:42,6,30,4,1,1,0,1,-0.101185,51.453286
1963,3,1,1,01/02/2018,5,16:56,6,30,4,1,1,0,1,-0.010963,51.565189
1964,3,1,1,01/02/2018,5,18:55,6,20,4,2,2,0,1,-0.072181,51.35587
1965,3,2,1,01/02/2018,5,18:30,1,20,4,2,2,0,1,-0.334784,51.504766
1966,3,2,3,01/02/2018,5,18:50,6,20,4,2,2,0,1,-0.091635,51.592428
1967,2,1,1,01/02/2018,5,15:40,6,40,1,1,1,0,1,-0.131929,51.637769
1968,3,2,2,01/02/2018,5,20:02,6,30,4,9,2,0,1,-0.208245,51.5788
1969,3,2,2,01/02/2018,5,15:58,6,30,1,1,1,0,1,-0.173967,51.569818
1970,3,2,1,01/02/2018,5,16:30,6,30,1,8,2,0,1,-0.004701,51.507169
1971,3,1,1,01/02/2018,5,18:45,6,20,4,2,2,0,1,-0.111096,51.495622
1972,3,2,1,01/02/2018,5,05:56,6,30,4,1,1,0,2,-0.491142,51.469295
1973,3,2,1,01/02/2018,5,16:15,7,30,1,1,1,0,1,-0.069557,51.592156
1974,3,2,1,10/01/2018,4,15:30,9,30,1,1,1,0,2,-0.121739,51.492556
1975,3,3,1,01/02/2018,5,19:01,6,30,4,2,2,0,1,-0.214163,51.49409
1976,3,1,1,24/01/2018,4,21:07,6,30,1,8,2,0,1,-0.141359,51.544936
1977,3,1,1,01/02/2018,5,19:14,6,30,4,1,1,0,1,-0.407102,51.517641
1978,3,2,1,01/02/2018,5,18:20,1,30,4,2,1,0,1,0.217149,51.615418
1979,3,1,1,01/02/2018,5,08:35,9,30,1,9,1,-1,1,-0.269904,51.60841
1980,3,2,1,01/02/2018,5,19:00,6,30,4,2,2,0,1,-0.112844,51.467234
1981,3,2,1,01/02/2018,5,19:22,6,30,4,1,2,0,1,0.003694,51.363321
1982,3,2,1,31/01/2018,4,23:20,9,30,4,1,1,0,1,-0.096002,51.570827
1983,2,1,1,01/02/2018,5,19:00,6,30,1,2,2,0,1,0.183823,51.574136
1984,3,1,1,28/01/2018,1,07:20,9,30,4,1,-1,0,1,-0.088324,51.502717
1985,3,2,1,31/01/2018,4,17:50,6,20,7,1,-1,-1,1,-0.130262,51.523627
1986,3,1,1,01/02/2018,5,18:09,6,60,1,1,1,0,2,-0.495866,51.478887
1987,3,2,1,01/02/2018,5,20:15,6,20,4,1,2,0,1,-0.095665,51.57199
1988,3,2,1,01/02/2018,5,18:30,1,20,4,2,2,0,1,-0.110694,51.554069
1989,3,2,1,01/02/2018,5,16:30,7,20,1,2,2,0,1,-0.097164,51.494588
1990,3,2,1,01/02/2018,5,13:10,6,30,1,1,1,0,1,0.060051,51.51783
1991,3,2,1,01/02/2018,5,20:35,6,30,4,1,2,0,1,-0.096647,51.372008
1992,3,2,2,01/02/2018,5,18:33,6,30,4,1,2,0,1,0.211771,51.525499
1993,3,2,1,01/02/2018,5,22:10,6,30,4,1,2,0,1,-0.156776,51.438166
1994,3,3,1,01/02/2018,5,21:15,6,30,4,1,1,0,1,0.01002,51.546936
1995,3,2,1,02/02/2018,6,00:10,6,30,4,1,1,0,1,0.023176,51.580162
1996,3,1,1,02/02/2018,6,21:45,3,40,4,1,2,0,1,-0.06383,51.614813
1997,3,2,1,01/02/2018,5,21:33,3,30,4,1,2,0,1,-0.164103,51.520924
1998,3,2,1,01/02/2018,5,23:12,6,20,4,1,1,0,1,-0.093018,51.586965
1999,2,1,1,01/02/2018,5,22:50,1,30,4,1,2,0,1,0.120597,51.496247
2000,2,1,1,02/02/2018,6,02:00,1,30,4,1,1,0,1,-0.399388,51.548559
